Date,AAPL,AAPL_log_returns
2004-09-07,2.217224,0.014931710105499041
2004-09-08,2.253806,0.016364379734909198
2004-09-09,2.213504,-0.018043562421859508
2004-09-10,2.224045,0.004750829715319404
2004-09-13,2.206684,-0.007836673761733465
2004-09-14,2.200484,-0.002813600067032355
2004-09-15,2.182503,-0.008204952866696558
2004-09-16,2.253806,0.03214795940200237
2004-09-17,2.302789,0.02150065431151502
2004-09-20,2.33813,0.015230467568998145
2004-09-21,2.35673,0.00792360041161431
2004-09-22,2.289148,-0.029095369059517165
2004-09-23,2.310848,0.00943486080050634
2004-09-24,2.312089,0.000536888142671791
2004-09-27,2.326969,0.006415117478847244
2004-09-28,2.358591,0.013497844485745753
2004-09-29,2.398273,0.016684488152706102
2004-09-30,2.402613,0.0018080000992479405
2004-10-01,2.397652,-0.002066969955311538
2004-10-04,2.405092,0.003098231324177105
2004-10-05,2.441055,0.01484216644194364
2004-10-06,2.519798,0.0317484166740205
2004-10-07,2.456556,-0.025418370551647276
2004-10-08,2.421834,-0.014235264644624237
2004-10-11,2.392693,-0.012105594536065164
2004-10-12,2.374092,-0.007804461252136887
2004-10-13,2.464616,0.03742096583066373
2004-10-14,2.788891,0.12360801134686325
2004-10-15,2.821133,0.011494551537143792
2004-10-18,2.960639,0.0482665461054755
2004-10-19,2.940178,-0.006934999680413124
2004-10-20,2.943278,0.0010538024884962302
2004-10-21,2.97242,0.00985250962400029
2004-10-22,2.939559,-0.011116865748581463
2004-10-25,2.948238,0.0029481336690517328
2004-10-26,2.974279,0.008793952915680088
2004-10-27,3.118747,0.04742966190918446
2004-10-28,3.235932,0.036885666785041786
2004-10-29,3.248953,0.004015805214371534
2004-11-01,3.252053,0.0009536986229406321
2004-11-02,3.317156,0.019821300092484263
2004-11-03,3.429381,0.03327198911129249
2004-11-04,3.376059,-0.015670725535192567
2004-11-05,3.3928,0.004946486293924406
2004-11-08,3.371718,-0.006233132429047718
2004-11-09,3.351258,-0.0060866090150465966
2004-11-10,3.394659,0.012867516405676864
2004-11-11,3.428761,0.009995657290944879
2004-11-12,3.441162,0.003610233613776738
2004-11-15,3.425041,-0.004695762599089184
2004-11-16,3.40644,-0.005445684755163979
2004-11-17,3.40396,-0.0007282979295253428
2004-11-18,3.434341,0.008885598891067062
2004-11-19,3.420702,-0.003979265483027665
2004-11-22,3.80388,0.10617580527543276
2004-11-23,3.798918,-0.0013053090992379932
2004-11-24,3.971286,0.044373682371304395
2004-11-26,4.002288,0.007776225873939089
2004-11-29,4.243479,0.058517254079962694
2004-11-30,4.157295,-0.02051882927962004
2004-12-01,4.203178,0.010976283437503903
2004-12-02,4.043209,-0.03880222221914249
2004-12-03,3.886343,-0.03957007098017077
2004-12-06,4.078551,0.04827316564881413
2004-12-07,3.899364,-0.04492831536355804
2004-12-08,3.923545,0.006182118956926265
2004-12-09,3.967565,0.011156974526054037
2004-12-10,4.03949,0.017965889983639943
2004-12-13,4.024609,-0.003690683085945937
2004-12-14,4.04817,0.005837163856074923
2004-12-15,4.04631,-0.00045957245746157616
2004-12-16,4.129395,0.02032555244492399
2004-12-17,4.029569,-0.024471484789808984
2004-12-20,3.888823,-0.03555288119591984
2004-12-21,3.948966,0.015347231340302034
2004-12-22,3.952688,0.0009420813098822627
2004-12-23,3.968807,0.0040696919577497504
2004-12-27,3.916105,-0.013368008377087915
2004-12-28,3.979347,0.016020198100209312
2004-12-29,3.995467,0.004042733022994018
2004-12-30,4.017789,0.005571282818879116
2004-12-31,3.992987,-0.006192178947134489
2005-01-03,3.924165,-0.017385982629565144
2005-01-04,3.964467,0.010217830072538871
2005-01-05,3.999188,0.008719920691314121
2005-01-06,4.002288,0.0007748570776452189
2005-01-07,4.293701,0.07028286739720549
2005-01-10,4.275722,-0.004196087969962881
2005-01-11,4.002909,-0.06593163021573775
2005-01-12,4.058711,0.013844088717275497
2005-01-13,4.327803,0.06419458742912368
2005-01-14,4.352605,0.005714493487703881
2005-01-18,4.380505,0.006389498109987565
2005-01-19,4.332763,-0.01095856979909529
2005-01-20,4.368726,0.008265988675914953
2005-01-21,4.370585,0.0004254340023004467
2005-01-24,4.387327,0.0038232903902008317
2005-01-25,4.467309,0.01806605610465481
2005-01-26,4.47971,0.0027720982690030544
2005-01-27,4.503891,0.005383377645246835
2005-01-28,4.586975,0.018279075580808553
2005-01-31,4.768025,0.03871140762301696
2005-02-01,4.807086,0.008158906290139035
2005-02-02,4.937292,0.026725923429580353
2005-02-03,4.824446,-0.02312109321167902
2005-02-04,4.88831,0.013150730934289484
2005-02-07,4.894511,0.0012677326571737257
2005-02-08,5.016035,0.024525407840330544
2005-02-09,4.88211,-0.027062277511511693
2005-02-10,4.858549,-0.0048376698024062805
2005-02-11,5.035258,0.03572493250474958
2005-02-14,5.247307,0.041250226448942114
2005-02-15,5.481678,0.04369626585099218
2005-02-16,5.588323,0.019267983689512803
2005-02-17,5.444477,-0.026077541809639518
2005-02-18,5.382474,-0.011453580572764762
2005-02-22,5.288228,-0.01766490166553896
2005-02-23,5.470516,0.033889726598724496
2005-02-24,5.513918,0.007902496545388459
2005-02-25,5.51764,0.000674791383271973
2005-02-28,5.562901,0.008169502144200608
2005-03-01,5.51826,-0.008057141575393037
2005-03-02,5.471136,-0.008576320089533938
2005-03-03,5.182203,-0.05425601768001842
2005-03-04,5.308689,0.024114656678768547
2005-03-07,5.301249,-0.0014024589435814422
2005-03-08,5.025955,-0.05332696753267277
2005-03-09,4.879629,-0.02954629325434064
2005-03-10,4.939153,0.01212466662456053
2005-03-11,4.993715,0.010986262737498318
2005-03-14,4.999917,0.001241190549383817
2005-03-15,5.079279,0.01574801008732077
2005-03-16,5.106561,0.005356861140610409
2005-03-17,5.239247,0.025651602192461105
2005-03-18,5.327291,0.0166650680961325
2005-03-21,5.419054,0.017078407659664566
2005-03-22,5.31117,-0.020109111506678254
2005-03-23,5.276449,-0.006558816381495697
2005-03-24,5.270248,-0.0011759133147653926
2005-03-28,5.273967,0.0007054105315978684
2005-03-29,5.177243,-0.018510155601671574
2005-03-30,5.30745,0.024838818720222672
2005-03-31,5.167323,-0.026756734472475775
2005-04-01,5.0706,-0.01889560565088714
2005-04-04,5.0954,0.004879018138226231
2005-04-05,5.194604,0.019282222569691428
2005-04-06,5.249166,0.010448812337270512
2005-04-07,5.401692,0.02864303098338191
2005-04-08,5.424016,0.00412426266132614
2005-04-11,5.198325,-0.042500042173788694
2005-04-12,5.29009,0.017498800645536453
2005-04-13,5.0892,-0.03871461167159054
2005-04-14,4.620457,-0.09662702933588095
2005-04-15,4.383606,-0.05262194460634035
2005-04-18,4.417087,0.00760875570289619
2005-04-19,4.599377,0.04044043049323898
2005-04-20,4.403447,-0.04353321622992645
2005-04-21,4.610536,0.0459564759199245
2005-04-22,4.402208,-0.04623788599292346
2005-04-25,4.585736,0.04084438303454124
2005-04-26,4.487771,-0.021594474308796824
2005-04-27,4.458008,-0.0066541124743805646
2005-04-28,4.407166,-0.011470176990905526
2005-04-29,4.471652,0.014526062795695793
2005-05-02,4.517531,0.010207690369696473
2005-05-03,4.490252,-0.006056780762414134
2005-05-04,4.606816,0.02562812103243319
2005-05-05,4.548534,-0.01273196268946891
2005-05-06,4.617978,0.015151963710073232
2005-05-09,4.584496,-0.007276770951613367
2005-05-10,4.516292,-0.014988872814887217
2005-05-11,4.415847,-0.022491641551918348
2005-05-12,4.232319,-0.04244959184840384
2005-05-13,4.311685,0.01857870920317255
2005-05-16,4.408409,0.022185074399972714
2005-05-17,4.384846,-0.005359347909098867
2005-05-18,4.444369,0.013483396152545436
2005-05-19,4.656419,0.04660879615544744
2005-05-20,4.656419,0.0
2005-05-23,4.930471,0.05718782322744762
2005-05-24,4.923032,-0.001509920160032853
2005-05-25,4.932953,0.002013193678922155
2005-05-26,5.051999,0.023846212011391674
2005-05-27,5.029676,-0.004428438028694372
2005-05-31,4.930471,-0.019921047501586513
2005-06-01,4.997433,0.013489859582660838
2005-06-02,4.965194,-0.0064720103508074485
2005-06-03,4.741983,-0.045996967596838856
2005-06-06,4.702301,-0.008403439269931309
2005-06-07,4.531172,-0.03707133770203276
2005-06-08,4.578296,0.010346250816094986
2005-06-09,4.668819,0.01957927241056581
2005-06-10,4.440647,-0.050106062357624964
2005-06-13,4.451809,0.002510443877870164
2005-06-14,4.46421,0.0027817365567831638
2005-06-15,4.604337,0.030906418417384684
2005-06-16,4.709742,0.022634444057285017
2005-06-17,4.750663,0.008651057795739102
2005-06-20,4.663858,-0.018441184638105214
2005-06-21,4.694861,0.006625503642591603
2005-06-22,4.780424,0.01806073924019289
2005-06-23,4.822587,0.00878126057211659
2005-06-24,4.68246,-0.0294868932161346
2005-06-27,4.600616,-0.017633405281368364
2005-06-28,4.626657,0.005644369498214011
2005-06-29,4.510091,-0.02551724637657191
2005-06-30,4.564655,0.01202560546899497
2005-07-01,4.526213,-0.0084573286367316
2005-07-05,4.709742,0.03974752193106273
2005-07-06,4.636579,-0.01565631963041023
2005-07-07,4.666339,0.0063980143687622166
2005-07-08,4.743222,0.016341827422892155
2005-07-11,4.724621,-0.003929305530819561
2005-07-12,4.741983,0.003668056563180595
2005-07-13,4.755624,0.002872515019775511
2005-07-14,5.053238,0.06070130826148045
2005-07-15,5.152442,0.019441551114796334
2005-07-18,5.145001,-0.0014452133981478698
2005-07-19,5.355813,0.04015694945494937
2005-07-20,5.410375,0.010135893433069365
2005-07-21,5.368212,-0.007823514354339816
2005-07-22,5.456257,0.0162681313542366
2005-07-25,5.432696,-0.0043275118865142605
2005-07-26,5.410375,-0.00411710511338257
2005-07-27,5.455016,0.008217145832169367
2005-07-28,5.431456,-0.004328314403725055
2005-07-29,5.288849,-0.02660659611000973
2005-08-01,5.301249,0.0023418113159825813
2005-08-02,5.355813,0.010240059932513397
2005-08-03,5.359534,0.0006945179002732553
2005-08-04,5.29629,-0.011870455560993646
2005-08-05,5.33101,0.0065341382158534906
2005-08-08,5.288849,-0.00794007180362913
2005-08-09,5.433936,0.027063091382903057
2005-08-10,5.379374,-0.010091722712427142
2005-08-11,5.456257,0.014191013010986287
2005-08-12,5.716669,0.04662326956965189
2005-08-15,5.912597,0.03369886649611633
2005-08-16,5.735269,-0.030450505152321502
2005-08-17,5.846876,0.019272847061020768
2005-08-18,5.741471,-0.018192052235360884
2005-08-19,5.683188,-0.01020310638953219
2005-08-22,5.688147,0.000872193161905227
2005-08-23,5.672027,-0.002837986604682409
2005-08-24,5.675746,0.0006554590285068623
2005-08-25,5.71171,0.006316444967630895
2005-08-26,5.672027,-0.006971903996137868
2005-08-29,5.684428,0.0021839570410051834
2005-08-30,5.774951,0.01579926503820417
2005-08-31,5.814632,0.006847727835926169
2005-09-01,5.73651,-0.013526487880540965
2005-09-02,5.731551,-0.0008648367512324276
2005-09-06,6.051484,0.054317356492928806
2005-09-07,6.036603,-0.0024620947081656457
2005-09-08,6.173009,0.022344964860497387
2005-09-09,6.362739,0.030272543649035876
2005-09-12,6.3739,0.0017525821147622148
2005-09-13,6.301977,-0.01134813344320083
2005-09-14,6.151929,-0.024097702518929637
2005-09-15,6.18417,0.005227110030354818
2005-09-16,6.350339,0.02651539610158789
2005-09-19,6.527668,0.02754156121896525
2005-09-20,6.59587,0.010393937063270858
2005-09-21,6.461944,-0.02051349427154279
2005-09-22,6.435903,-0.004038043773496445
2005-09-23,6.59711,0.02473951680399298
2005-09-26,6.676475,0.011958479310385102
2005-09-27,6.626871,-0.007457406562984916
2005-09-28,6.334218,-0.045166382141063464
2005-09-29,6.490466,0.024367965957874424
2005-09-30,6.647953,0.023974656820928215
2005-10-03,6.750879,0.015363730895754324
2005-10-04,6.665313,-0.012755804360044065
2005-10-05,6.545027,-0.018211389628606592
2005-10-06,6.4111,-0.020674661565752827
2005-10-07,6.361499,-0.0077668216691039555
2005-10-10,6.246173,-0.018295085201118878
2005-10-11,6.397461,0.023932236698067273
2005-10-12,6.107288,-0.04641838077500572
2005-10-13,6.664074,0.08724819711774608
2005-10-14,6.696314,0.004826216510897422
2005-10-17,6.626871,-0.010424478660572408
2005-10-18,6.474344,-0.02328545738318319
2005-10-19,6.812881,0.05096779531922651
2005-10-20,6.961688,0.02160688864558823
2005-10-21,6.902164,-0.008586988054473358
2005-10-24,7.042291,0.020098557744566883
2005-10-25,6.956728,-0.012224294501589846
2005-10-26,7.072051,0.016441287982676116
2005-10-27,6.871163,-0.028817158186925575
2005-10-28,6.754598,-0.017109920492574076
2005-10-31,7.141496,0.05569882004566792
2005-11-01,7.130335,-0.0015640603192749072
2005-11-02,7.434149,0.041725896824973824
2005-11-03,7.669761,0.031201339808943938
2005-11-04,7.582957,-0.011382225404817724
2005-11-07,7.468873,-0.015159111508369435
2005-11-08,7.427949,-0.0054943400612984675
2005-11-09,7.453991,0.0034998160967916036
2005-11-10,7.586676,0.017643957166816784
2005-11-11,7.63132,0.005867280826245749
2005-11-14,7.620157,-0.0014638584831378103
2005-11-15,7.723082,0.013416534005551092
2005-11-16,8.05418,0.04197770415641312
2005-11-17,8.000856,-0.006642675367062676
2005-11-18,8.005818,0.0006199914059527582
2005-11-21,8.055419,0.006176505294892557
2005-11-22,8.248869,0.02373106738309118
2005-11-23,8.322029,0.008829995254242187
2005-11-25,8.598564,0.03268911727918403
2005-11-28,8.638244,0.004604108845917961
2005-11-29,8.444796,-0.022648927756536423
2005-11-30,8.410074,-0.004120120667592172
2005-12-01,8.878819,0.05423827966900126
2005-12-02,9.006543,0.014282760535831773
2005-12-05,8.906101,-0.011214765695312368
2005-12-06,9.18263,0.030577108471605427
2005-12-07,9.170233,-0.0013509610882482734
2005-12-08,9.186352,0.0017562094630288773
2005-12-09,9.217356,0.0033693241960448188
2005-12-12,9.289274,0.007772172678317555
2005-12-13,9.297958,0.0009344049325731162
2005-12-14,8.92966,-0.04041648590233571
2005-12-15,8.95074,0.0023578901776743423
2005-12-16,8.818055,-0.014934886274778372
2005-12-19,8.85154,0.0037901310227639066
2005-12-20,8.942061,0.010174644347560694
2005-12-21,9.114427,0.019092443214057075
2005-12-22,9.178913,0.007050245292693169
2005-12-23,9.095829,-0.009092831236146856
2005-12-27,9.204951,0.011925534677729317
2005-12-28,9.123109,-0.008930846360813375
2005-12-29,8.860221,-0.029238937243647806
2005-12-30,8.914781,0.006138977801559692
2006-01-03,9.269435,0.03901174274741142
2006-01-04,9.296719,0.0029391137917756543
2006-01-05,9.223555,-0.007901004122305145
2006-01-06,9.461646,0.025485825609011508
2006-01-09,9.43064,-0.003282400852773107
2006-01-10,10.027112,0.06132866147365888
2006-01-11,10.40409,0.03690637374718652
2006-01-12,10.452452,0.004637593967195634
2006-01-13,10.61366,0.015305258693667879
2006-01-17,10.504535,-0.010334782047516172
2006-01-18,10.22924,-0.026556782777666155
2006-01-19,9.801419,-0.04272311479072583
2006-01-20,9.435602,-0.03803718934646206
2006-01-23,9.631534,0.020552525230910654
2006-01-24,9.429404,-0.02120961489449274
2006-01-25,9.201232,-0.024495503970010563
2006-01-26,8.969343,-0.02552495889185751
2006-01-27,8.932141,-0.004156309449549571
2006-01-30,9.300441,0.040405698598272276
2006-01-31,9.363682,0.006776770816009287
2006-02-01,9.35252,-0.0011927635022676256
2006-02-02,8.94082,-0.0450185181292875
2006-02-03,8.909818,-0.0034734927872398552
2006-02-06,8.345592,-0.06542031950633037
2006-02-07,8.382792,0.004447537947457504
2006-02-08,8.532843,0.017741567000835713
2006-02-09,8.05418,-0.057731388906157206
2006-02-10,8.346832,0.0356908543515084
2006-02-13,8.024416,-0.03939317189195858
2006-02-14,8.387756,0.04428412965920654
2006-02-15,8.583683,0.02309005203438561
2006-02-16,8.751089,0.019315074292283532
2006-02-17,8.716369,-0.00397539764808478
2006-02-21,8.566321,-0.017364399895726787
2006-02-22,8.844097,0.03191187859846568
2006-02-23,8.897419,0.006011003857076109
2006-02-24,8.861458,-0.004049923782041732
2006-02-27,8.803173,-0.006599086221027403
2006-02-28,8.493161,-0.03585097327075583
2006-03-01,8.568804,0.00886691487185798
2006-03-02,8.632046,0.007353390671979981
2006-03-03,8.397674,-0.027526794207814762
2006-03-06,8.119904,-0.03363643129856098
2006-03-07,8.222827,0.01259573577343777
2006-03-08,8.14222,-0.00985119711318364
2006-03-09,7.927692,-0.026700923477655587
2006-03-10,7.835929,-0.011642507330231096
2006-03-13,8.144704,0.038648460783990216
2006-03-14,8.348074,0.024662953494366632
2006-03-15,8.212906,-0.016324034151460838
2006-03-16,7.974814,-0.029418493907950215
2006-03-17,8.018217,0.0054277524449378315
2006-03-20,7.93513,-0.01041634100288886
2006-03-21,7.664798,-0.03466157853556632
2006-03-22,7.647442,-0.002266945585070187
2006-03-23,7.460191,-0.024790195731254617
2006-03-24,7.435388,-0.0033302529459661215
2006-03-27,7.379587,-0.007533089172278706
2006-03-28,7.280384,-0.013534066916571674
2006-03-29,7.729285,0.059832753485139244
2006-03-30,7.781368,0.00671579665323965
2006-03-31,7.777645,-0.00047856506978366466
2006-04-03,7.768962,-0.0011170284169211035
2006-04-04,7.585437,-0.023906339869766816
2006-04-05,8.334433,0.09416526264197461
2006-04-06,8.834174,0.05823212211289237
2006-04-07,8.654366,-0.020563676117176292
2006-04-10,8.515481,-0.01617813242100036
2006-04-11,8.431155,-0.009952027764036522
2006-04-12,8.272429,-0.019005595181385802
2006-04-13,8.242667,-0.003604221521737595
2006-04-17,8.03682,-0.02529047403848727
2006-04-18,8.211664,0.02152210002333765
2006-04-19,8.140985,-0.008644402521887235
2006-04-20,8.386514,0.029713759436174207
2006-04-21,8.313352,-0.008762042530635866
2006-04-24,8.153384,-0.019429841171274883
2006-04-25,8.205463,0.006367096157782635
2006-04-26,8.450998,0.029484388947232796
2006-04-27,8.601044,0.017599050336546462
2006-04-28,8.728772,0.014741104341153487
2006-05-01,8.630807,-0.011286683850067574
2006-05-02,8.881294,0.028609255377000355
2006-05-03,8.821774,-0.006724283527706879
2006-05-04,8.820534,-0.0001405711771998058
2006-05-05,8.914781,0.01062827327039522
2006-05-08,8.914781,0.0
2006-05-09,8.808132,-0.01203529998994895
2006-05-10,8.754811,-0.006072007843499735
2006-05-11,8.450998,-0.035318836936672704
2006-05-12,8.395197,-0.0066247843007426884
2006-05-15,8.406357,0.0013284487424487404
2006-05-16,8.057897,-0.04233560098629979
2006-05-17,8.092621,0.004300054463297685
2006-05-18,7.834686,-0.032391860397192086
2006-05-19,7.999616,0.020832742102353665
2006-05-22,7.859489,-0.017671948922748808
2006-05-23,7.830968,-0.003635462168184327
2006-05-24,7.854532,0.003004560610343383
2006-05-25,7.977294,0.015508566163506534
2006-05-26,7.880571,-0.012198893037232744
2006-05-30,7.591637,-0.037353116496839464
2006-05-31,7.411828,-0.02397014413530485
2006-06-01,7.709444,0.039368968296066294
2006-06-02,7.646201,-0.008237147653417156
2006-06-05,7.440349,-0.027291166837010754
2006-06-06,7.405629,-0.004677369628286754
2006-06-07,7.261779,-0.019615546577392718
2006-06-08,7.534595,0.03688024132208546
2006-06-09,7.346106,-0.025334704548450628
2006-06-12,7.068335,-0.038545426863070734
2006-06-13,7.233259,0.023064745275943294
2006-06-14,7.143976,-0.01242021122173588
2006-06-15,7.363464,0.03026099008663414
2006-06-16,7.137776,-0.031129230956449764
2006-06-19,7.093134,-0.006273969329533372
2006-06-20,7.126616,0.004709233548714949
2006-06-21,7.174977,0.006763048610199049
2006-06-22,7.388268,0.0292937806540424
2006-06-23,7.295263,-0.01266810330431557
2006-06-26,7.315104,0.0027160183172468275
2006-06-27,7.121654,-0.026801249916186695
2006-06-28,6.946807,-0.024857872267904188
2006-06-29,7.312624,0.05132004013064251
2006-06-30,7.101815,-0.029251784497825863
2006-07-03,7.186137,0.01180336817657776
2006-07-05,7.068335,-0.016528803306049816
2006-07-06,6.915806,-0.021815433520723133
2006-07-07,6.869923,-0.006656618511075033
2006-07-10,6.82032,-0.007246506444325535
2006-07-11,6.900926,0.011749213921623322
2006-07-12,6.567349,-0.04954535519021398
2006-07-13,6.479306,-0.013496844443878145
2006-07-14,6.283375,-0.030706149359611093
2006-07-17,6.494185,0.03299990460615006
2006-07-18,6.559909,0.010069569798753607
2006-07-19,6.708715,0.022430696519467917
2006-07-20,7.502353,0.11180927724355728
2006-07-21,7.529634,0.003629730381236704
2006-07-24,7.616439,0.01146250258173823
2006-07-25,7.67968,0.008268941990272845
2006-07-26,7.920252,0.030845143877130467
2006-07-27,7.86197,-0.007385812332522444
2006-07-28,8.133542,0.03395928787020608
2006-07-31,8.427437,0.03549619353193819
2006-08-01,8.330713,-0.011543645818118233
2006-08-02,8.452238,0.014482211619501589
2006-08-03,8.629568,0.02076318753199861
2006-08-04,8.4696,-0.018711163857935795
2006-08-07,8.334433,-0.016087794552896762
2006-08-08,8.033096,-0.036825479670521036
2006-08-09,7.88553,-0.018540573434168713
2006-08-10,7.945055,0.0075202881680975385
2006-08-11,7.892971,-0.006577105979672689
2006-08-14,7.928934,0.0045459838033618935
2006-08-15,8.240188,0.038504558813857455
2006-08-16,8.429918,0.022763885606477168
2006-08-17,8.381552,-0.005753944591547561
2006-08-18,8.421236,0.004723510620294373
2006-08-21,8.253827,-0.02007963925434973
2006-08-22,8.385271,0.015799742795305684
2006-08-23,8.346832,-0.004594648696955326
2006-08-24,8.408835,0.007400873150185237
2006-08-25,8.525402,0.013767238658517686
2006-08-28,8.30591,-0.026082867873734414
2006-08-29,8.243907,-0.007492927576288158
2006-08-30,8.303429,0.007194179983930076
2006-08-31,8.413794,0.013203939847173213
2006-09-01,8.47952,0.007781342564073722
2006-09-05,8.863937,0.044337178150775376
2006-09-06,8.68413,-0.020493800615072905
2006-09-07,9.027624,0.03879198791852048
2006-09-08,8.992901,-0.0038537215728273147
2006-09-11,8.990423,-0.00027558865265210115
2006-09-12,9.006543,0.0017914135428132591
2006-09-13,9.201232,0.02138607493319163
2006-09-14,9.197513,-0.0004042667095661344
2006-09-15,9.188834,-0.0009440701455933844
2006-09-18,9.16279,-0.002838333815525542
2006-09-19,9.147909,-0.001625388880693338
2006-09-20,9.332678,0.019996676174698434
2006-09-21,9.257036,-0.008138093729825855
2006-09-22,9.052425,-0.022351233407219874
2006-09-25,9.393441,0.03697900214734846
2006-09-26,9.624093,0.0242579622007897
2006-09-27,9.475287,-0.015582601220116775
2006-09-28,9.549689,0.007821547770130059
2006-09-29,9.545972,-0.0003893031036678282
2006-10-02,9.283074,-0.02792654346673881
2006-10-03,9.186352,-0.010473837596137013
2006-10-04,9.347562,0.017396656285847262
2006-10-05,9.279355,-0.007323520564422817
2006-10-06,9.203714,-0.008184941828225703
2006-10-09,9.254555,0.0055087645077023925
2006-10-10,9.152871,-0.01104826218813753
2006-10-11,9.080947,-0.007889118234541624
2006-10-12,9.332678,0.027343522427216146
2006-10-13,9.302917,-0.0031939978627854807
2006-10-16,9.35004,0.005052614472854978
2006-10-17,9.212393,-0.014830978572309307
2006-10-18,9.242153,0.0032252243752985198
2006-10-19,9.795221,0.058119746504577706
2006-10-20,9.914266,0.01208011630896795
2006-10-23,10.101514,0.01871058362043597
2006-10-24,10.050671,-0.00504591515780457
2006-10-25,10.128796,0.007743057864836935
2006-10-26,10.192039,0.0062244690427841615
2006-10-27,9.971312,-0.021894755252832764
2006-10-30,9.972548,0.00012394792197531742
2006-10-31,10.054392,0.008173435945005891
2006-11-01,9.816303,-0.02396497906438249
2006-11-02,9.793979,-0.0022767657949374774
2006-11-03,9.708418,-0.008774464898157055
2006-11-06,9.884504,0.01797493411798771
2006-11-07,9.98371,0.009986486403098262
2006-11-08,10.224279,0.02381042126438666
2006-11-09,10.334646,0.01073675401194439
2006-11-10,10.307364,-0.0026433487713268143
2006-11-13,10.45989,0.014689351093230451
2006-11-14,10.540496,0.007676658500423405
2006-11-15,10.42269,-0.011239440431542815
2006-11-16,10.616138,0.018390135793866186
2006-11-17,10.6459,0.0027995453152880813
2006-11-20,10.722786,0.007196168430180014
2006-11-21,10.986916,0.024334100353104134
2006-11-22,11.198967,0.01911643161413638
2006-11-24,11.362655,0.014510558870145024
2006-11-27,11.10348,-0.023073528077981385
2006-11-28,11.384974,0.025035843109754045
2006-11-29,11.383736,-0.00010874573054153776
2006-11-30,11.366376,-0.0015261466290333785
2006-12-01,11.324213,-0.0037163467662217537
2006-12-04,11.299412,-0.0021924877144905677
2006-12-05,11.318015,0.0016450150757724435
2006-12-06,11.139446,-0.015903201479602898
2006-12-07,10.793468,-0.03155136622124769
2006-12-08,10.944755,0.01391920973266264
2006-12-11,11.005518,0.005536437310786623
2006-12-12,10.681864,-0.029849433246201724
2006-12-13,11.04272,0.03322403717641508
2006-12-14,10.980717,-0.005630652818916177
2006-12-15,10.877792,-0.00941745483986587
2006-12-18,10.598778,-0.025984568202423414
2006-12-19,10.702941,0.009779852060350853
2006-12-20,10.510736,-0.018121352532687138
2006-12-21,10.280086,-0.022188585230438065
2006-12-22,10.19328,-0.008479946109556645
2006-12-26,10.107717,-0.008429488132860775
2006-12-27,10.108955,0.00012247317476859476
2006-12-28,10.028353,-0.008005283570662318
2006-12-29,10.520654,0.047923991565167474
2007-01-03,10.39169,-0.01233392439323448
2007-01-04,10.62234,0.021952882241372002
2007-01-05,10.546695,-0.007146789825220961
2007-01-08,10.598778,0.004926170753001456
2007-01-09,11.479221,0.07979981999260768
2007-01-10,12.028565,0.04674570630485655
2007-01-11,11.879758,-0.012448294394370032
2007-01-12,11.733431,-0.012393825591714832
2007-01-16,12.040967,0.025872634505231803
2007-01-17,11.774355,-0.02239089093806741
2007-01-18,11.0452,-0.06392791688290267
2007-01-19,10.97452,-0.006419722207495906
2007-01-22,10.762465,-0.019511604525659705
2007-01-23,10.627299,-0.012638549840984411
2007-01-24,10.751305,0.011601074679633255
2007-01-25,10.695503,-0.005203769803210852
2007-01-26,10.587619,-0.010138073167049478
2007-01-29,10.65706,0.006537283740820549
2007-01-30,10.6087,-0.004548164125216494
2007-01-31,10.63102,0.0021017233952298586
2007-02-01,10.508253,-0.011615194168018908
2007-02-02,10.509496,0.00011828098255914834
2007-02-05,10.409049,-0.009603705422858726
2007-02-06,10.43509,0.0024986413253415616
2007-02-07,10.683104,0.023489262697216517
2007-02-08,10.686823,0.00034805921775448156
2007-02-09,10.325966,-0.03434979343452792
2007-02-12,10.525616,0.01915021137897315
2007-02-13,10.503294,-0.0021229829205484385
2007-02-14,10.577699,0.007058994703221425
2007-02-15,10.566536,-0.0010558907463090526
2007-02-16,10.519417,-0.004469238685101793
2007-02-20,10.6521,0.01253426829302841
2007-02-21,11.061319,0.03769719175696648
2007-02-22,11.099763,0.0034695091660335423
2007-02-23,11.0452,-0.00492781228979715
2007-02-26,10.975756,-0.006307104033464084
2007-02-27,10.407809,-0.05313245064217006
2007-02-28,10.492132,0.008069253166030561
2007-03-01,10.79595,0.028545420860498084
2007-03-02,10.591339,-0.019134472141872153
2007-03-05,10.704184,0.010598101415485882
2007-03-06,10.936076,0.021432355848302304
2007-03-07,10.877792,-0.005343769266027961
2007-03-08,10.912515,0.0031870160792438
2007-03-09,10.908791,-0.0003413177961166544
2007-03-12,11.144406,0.021368690035567524
2007-03-13,10.962116,-0.016492339396155922
2007-03-14,11.160526,0.01793775988042784
2007-03-15,11.107203,-0.004789271678578454
2007-03-16,11.109683,0.00022325361081675923
2007-03-19,11.300652,0.01704335277762546
2007-03-20,11.344054,0.0038333068353025982
2007-03-21,11.640427,0.025790395475141416
2007-03-22,11.651587,0.0009582684308878074
2007-03-23,11.597027,-0.004693621749960268
2007-03-26,11.88596,0.024609099474907116
2007-03-27,11.837596,-0.004077303335289666
2007-03-28,11.562302,-0.023530589932201484
2007-03-29,11.625549,0.00545519779717188
2007-03-30,11.521381,-0.009000649609650722
2007-04-02,11.613148,0.00793337796553649
